Oceanview Terrace,Dinner,Scholars Pizza,Mushroom and Sausage,8.5,FALSE,FALSE,FALSE
Oceanview Terrace,Dinner,Scholars Pizza,Southwest,8.5,FALSE,FALSE,FALSE
Oceanview Terrace,Dinner,Scholars Pizza,Vegetarian,8.5,TRUE,FALSE,FALSE
The Bistro,all,Small Plates,Bistro Green Salad,6,FALSE,TRUE,TRUE
The Bistro,all,Small Plates,Bistro Salad w/ Hoisin Chicken,9,FALSE,FALSE,FALSE
The Bistro,all,Small Plates,Bistro Salad w/ Steak,9,FALSE,FALSE,TRUE
The Bistro,all,Small Plates,Chicken Potstickers,9,FALSE,FALSE,TRUE
The Bistro,all,Small Plates,Fresh Spring Rolls,7,FALSE,TRUE,FALSE
The Bistro,all,Small Plates,Fresh Spring Rolls w/ Chicken,7,FALSE,FALSE,FALSE
The Bistro,all,Small Plates,Hoisin Chicken Lettuce Cups,6,FALSE,FALSE,FALSE
The Bistro,all,Small Plates,Pork and Vegetable Portstickers,9,FALSE,FALSE,FALSE
The Bistro,all,Small Plates,Steamed Pork Belly Buns,8,FALSE,FALSE,FALSE
The Bistro,all,Small Plates,Tom Kha Soup,8,FALSE,FALSE,TRUE
The Bistro,all,Small Plates,Vegetable Tempura,7,TRUE,FALSE,FALSE
The Bistro,all,Small Plates,WonTon/Hummus Plate,2,TRUE,FALSE,FALSE
The Bistro,all,Entrees,Asain BBQ Pork Loin,12,FALSE,FALSE,FALSE
The Bistro,all,Entrees,Hoisin-Glazed Roasted Chicken,13,FALSE,FALSE,FALSE
The Bistro,all,Entrees,Pork Char Siu Ramen Soup Bowl,9,FALSE,FALSE,FALSE
The Bistro,all,Entrees,Sauteed Salmon,16,FALSE,FALSE,FALSE
The Bistro,all,Entrees,Spicy Yellow Curry Seared Tofu,9,TRUE,FALSE,FALSE
The Bistro,all,Entrees,Stir Fry Pork and Chicken Udon,11,FALSE,FALSE,FALSE
The Bistro,all,Entrees,Stir Fry Tofu Udon,11,FALSE,TRUE,FALSE
The Bistro,all,Entrees,Tri Tip Ramen Soup Bowl,9,FALSE,FALSE,FALSE
The Bistro,all,Entrees,Vegetable Ramen Soup Bowl,10,FALSE,FALSE,FALSE
The Bistro,all,Sushi,California Roll,8,FALSE,FALSE,FALSE
The Bistro,all,Sushi,Spicy Tuna Roll,8,FALSE,FALSE,FALSE
